ASIN,ID,TOPIC,RATEABLE,SENTIMENT SCORE,SNIPPET,SUBTOPICS,QUESTION,ANSWER,QA SCORE,NOUNS,ADJECTIVES,VERBS
B087DH51VB,R1UJ439L0KSPX1,call,TRUE,0.014672832,"...excellent sound and works well with audio call , good build quality for this price","{""call"": 0.014672831719322127}",,,,[],[],[]
B087DH51VB,R2570TLYL44073,call,TRUE,-0.277048916,"...pros fast pairing works well with miui 12 support for lhdc codec but more to that later does not look bad while wearing them it is small and looks quite good the sound signature is pretty balanced the bass is quite good the call clarity is excellent the 4 mics are really good have spoken for a couple of hours continuously without a hitch works with other phones too just with aac codec support but sound quality is the same as lhdc cons the codec lhdc it is says low latency with high quality output but the latency is not so low infact it is the worst part of this buds... the latency is too high, there is no issue while taking calls or listening to music, but when watching videos some times it is out of sync... the battery is on the lower side, after taking calls and listening to music it drops to just 50% in a couple of hours (the buds not the case), the buds themselves do not retain much battery life, but they are quick to charge once placing them in the case","{""call"": -0.27704891598353265}",what's bad about call?,the latency is too high,0.007885978,['latency'],['high'],[]
B087DH51VB,ROZE3QKE6AO2,call,TRUE,-0.996748844,"...got replaced but still the issue with sound, disconnects frequently and worst for calls","{""call"": -0.9967488443125692}",what's bad about call?,sound,0.168377817,['sound'],[],[]
B087DH51VB,R3GFKNEVKITYIZ,call,TRUE,0.920592345,"...everything is good like sound quality, call quality and noise cancellation. ,","{""call"": 0.9205923446424102}",what's good about call?,call quality,0.191444248,"['call', 'quality']",[],[]
B087DH51VB,RS9BPRQGI666P,call,TRUE,-0.947939574,...there is a lag while on call,"{""call"": -0.9479395743293355}",what's bad about call?,there is a lag,0.385085493,['lag'],[],[]
B087DH51VB,R23D35M2PG9J0W,call,TRUE,0.460616046,"...there is a major sound latency issues while on video calls with multiple people or watching movies... while on normal calls , party at the other end complained of echo","{""call"": 0.46061604571652576}",what's good about call?,sound latency issues,0.001361101,['issues'],"['sound', 'latency']",[]
B087DH51VB,R29DGFAUB75DWW,call,TRUE,0.024211707,...but the plus point is here if we connect in a call with someone you can hear the clear voice of another person despite of heavy noisy places,"{""call"": 0.024211706983247205}",,,,[],[],[]
B087DH51VB,R2GW5LVDT8BAHK,call,TRUE,-0.996074758,"...defective, calls are not working :( waste ear pods","{""call"": -0.9960747575023192}",what's bad about call?,defective,0.311269492,[],['defective'],[]
B087DH51VB,R30PP0ZRBQAOPQ,call,TRUE,-0.998718445,"...but, worst call quality","{""call quality"": -0.9987184448413937}",what's bad about call quality?,worst call quality,0.38824591,['quality'],['worst'],['call']
B087DH51VB,R1VTKDV7XCJ3G7,call,TRUE,-0.974611375,"...bad product sound echo, people complaint not good for taking calls","{""call"": -0.9746113752081886}",what's bad about call?,bad product sound echo,0.606014311,"['product', 'sound', 'echo']",['bad'],[]
B087DH51VB,R2U1U88NOI68EQ,call,TRUE,0.502787356,"...good noise cancellation, hence good for calling ... right double tap - play/pause song and also for receiving calls","{""call"": 0.5027873564311007}",what's good about call?,good noise cancellation,0.665341377,"['noise', 'cancellation']",['good'],[]
B087DH51VB,R1UD1ZA2FF04RB,call,TRUE,-0.991670702,...it gets disconnected frequently and call quality is also poor,"{""call"": -0.9916707015299531}",what's bad about call?,it gets disconnected frequently and call quality,0.255697548,['quality'],[],"['gets', 'disconnected', 'call']"
B087DH51VB,R194E62C20OXUR,call,TRUE,-0.017208693,"...good for music, horrible for calls ... without calling facility what is the point of buying a by the way ??","{""call"": -0.017208692935682834}",,,,[],[],[]
B087DH51VB,R22X98VQNKXCSC,call,TRUE,-0.855264991,...replcement was schedule on 27th may 2020 but still noone has come to collect it nor received a call,"{""call"": -0.8552649909540058}",what's bad about call?,noone has come to collect it nor received a call,0.084973566,"['noone', 'call']",[],"['come', 'collect', 'received']"
B087DH51VB,R1A91NJXTSOGRM,call,TRUE,0.93061237,"... call quantity: purchased it for office calls, this is good for calls but do not last more than 1","{""call"": 0.9306123699370377}",what's good about call?,call quantity,0.294002086,['quantity'],[],['call']
B087DH51VB,R3OZ2WL4TYD38S,call,TRUE,0.972265302,...would recommend to anyone who is looking for great sound experience for not just music but also regular calls,"{""call"": 0.9722653021032388}",what's good about call?,great sound experience,0.586190701,"['sound', 'experience']",['great'],[]
B087DH51VB,R2IXYFR92J3QLH,call,TRUE,-0.704368878,"...for taking calls double tapping on any of the ear buds works smoothly... call quality the mi true ear phones 2 comes with dual-mic environmental noise cancellation that cancels ambient noise and provides a clear voice clarity during calls ... i have made some calls with some of the fellow mi-fans, relatives and even with office colleagues; everyone heard my voice just loud and clear, feeling like i am calling like using without any hands free... double-tap while taking calls works perfectly for me and gives a wire-free call experience","{""call"": -0.7043688777408695}",what's bad about call?,feeling like i am calling like using without any hands free,0.00125423,['hands'],['free'],"['feeling', 'calling', 'using']"
B087DH51VB,R2X1CI7S22OAPG,call,TRUE,-0.858861982,...noise cancellation is also worst where as if you are buying the product then forget about your privacy because the person on call is saying what so ever it will be very clearly heard by the person sitting next to you,"{""call"": -0.8588619823865489}",what's bad about call?,noise cancellation,0.535840094,"['noise', 'cancellation']",[],[]
B087DH51VB,R2L74FOPL1ZCO,call,TRUE,0.020314366,"...pros: value for money good for making calls , do not need to raise voice to be audible... noise cancellation works well only on gsm calls in cancelling air thrust, traffic sound(not the honking)... cons noise cancellation does not work on internet calls eg google meet zoom whats app etc... call /audio sound is good when volume is above 70%, its okay from 40%-70% but its way poor below 40% volume(especially for calls )","{""call"": 0.02031436618495855}",,,,[],[],[]
B087DH51VB,R2ESS6FHJUTKFI,call,TRUE,0.463754459,"...in lock down, i have been taking a lot of calls and was looking for an option to go hands free... highly recommend this for anyone who is looking at a good pair of ear phones for long calls and listening to music","{""call"": 0.46375445886463856}",what's good about call?,a good pair of ear phones for long calls and listening to music,0.220114276,"['pair', 'ear', 'phones', 'calls', 'music']","['good', 'long']",['listening']
B087DH51VB,R15EU1XYMGOK61,call,FALSE,0.691600116,"...- voice calls : voice calls are great, the speakers are loud enough during calls and the environmental noise cancellation works good, though it could have been better... 5/5 voice calls : 4/5 design: 3...- voice calls: voice calls are great, the speakers are loud enough during calls and the environmental noise cancellation works good, though it could have been better... which means you can put one of these ear buds in the case and the other in your ear for calls ... which is a handy feature for making calls , taking notes, saving reminders and what not... 5 5 voice calls 4 5 design 3","{""voice call"": 0.4440226031716167, ""call"": 0.9391776294271897}",what's good about voice call?,speakers are loud enough during calls,0.22964327,"['speakers', 'calls']",['loud'],[]
B087DH51VB,R6QS7670OSCX2,call,TRUE,0.6509403,"...best for music and calls ... good noise cancellation, hence good for calling ... right double tap - play/pause song and also for receiving calls","{""call"": 0.6509402996035376}",what's good about call?,good noise cancellation,0.723138571,"['noise', 'cancellation']",['good'],[]
B087DH51VB,R29GPMZMCV9P6E,call,TRUE,0.459838598,"...i have been using apple air pods, but my problem is that they do not work too well with my android device which i use for calls because of the massive battery... call sound quality is decent, even in a moderately noisy room... is the call quality ok?","{""call"": 0.8940906868460643, ""call quality"": 0.025586508588926637}",what's good about call?,sound quality,0.580278158,['quality'],['sound'],[]
B087DH51VB,R13UPUTYERV7LT,call,TRUE,0.03964091,... call quality in a quiet room is totally fine but not tried outdoors sound quality is good enough good comfort,"{""call"": 0.039640910305028754}",,,,[],[],[]
B087DH51VB,R21459SLBKRTNT,call,TRUE,0.985675806,"...ok music , good call quality - fit is dependent not that great... call quality is good compared to music","{""call quality"": 0.9856758057283859}",what's good about call quality?,music,0.325955093,['music'],[],[]
B087DH51VB,RKNWOBCGCE221,call,TRUE,0.983905384,...value for money good for calls ... fast charging very good sound for calls noise cancelation is above average not very good i have used this only for calls,"{""call"": 0.9839053840382584}",what's good about call?,value for money,0.944154918,"['value', 'money']",[],[]
B087DH51VB,R1HUKYIXHHOTQ0,call,TRUE,0.488628607,...echo for those who receive our call ... echo during call for other people when we connected with this in our phone while calling them,"{""call"": 0.4886286064953457}",what's good about call?,echo,0.425710261,['echo'],[],[]
B087DH51VB,RAKO02AJAPNBN,call,TRUE,0.986992139,...good product call quality awesome sound also awesome,"{""call"": 0.9869921390639456}",what's good about call?,good product,0.189435646,['product'],['good'],[]
B087DH51VB,R33HO0U39NAF71,call,TRUE,0.971497405,...not use full for pick up and drop for calls when i replaced it one time also,"{""call"": 0.9714974045260527}",what's good about call?,not use full for pick up and drop for calls,0.175165236,"['pick', 'calls']",['full'],"['use', 'drop']"
B087DH51VB,R1WE8S43WM4AE1,call,TRUE,0.937477222,"...it has to be tapped a li'll harder than apple airpod to receive calls , play/pause music etc","{""call"": 0.9374772224445955}",what's good about call?,it has to be tapped a li'll harder than apple airpod,0.000912386,"[""li'll"", 'apple', 'airpod']",[],['tapped']
B087DH51VB,R13E81HBVIMPVF,call,TRUE,0.03765866,"...will review further about calling ,media,google assistant features,after a couple of days using it","{""call"": 0.03765865988342082}",,,,[],[],[]
B087DH51VB,R3HGEVVCWP9L4P,call,TRUE,0.009750797,...i am very impressed with the very balanced with sound quality of the ear phones & it is very clear during calls also,"{""call"": 0.009750797473998929}",,,,[],[],[]
B087DH51VB,R4M0S4U0VEL5F,call,TRUE,0.866582288,"...i bought this to get free from wires while talking call and can walk but there is some weird echo that the other person hears while i am using, sound quality is obviously less then wired one but not a good product","{""call"": 0.8665822877560254}",what's good about call?,sound quality is obviously less then wired one but not a good product,5.55E-05,"['quality', 'product']","['sound', 'good']",['wired']
B087DH51VB,R3FJV7Y8DTSUIJ,call,TRUE,0.972820226,...good calling facility,"{""call"": 0.9728202263749972}",what's good about call?,good calling facility,0.835011184,"['calling', 'facility']",['good'],[]
B087DH51VB,R2ELKC23GKUVCY,call,TRUE,0.459526646,...majorly i needed for calls to attend wfh meetings... call clarity was good other person did not complain of disturbance,"{""call"": 0.4595266456157767}",what's good about call?,clarity,0.868103623,['clarity'],[],[]
B087DH51VB,R12GHVX5LV7CWE,call,TRUE,0.491126191,"...good for music listeners, but for calling having problem of double voice, battery decent... on calling , i having loudness and but problem of double voice being heard by other side","{""call"": 0.4911261906423746}",what's good about call?,loudness,0.363323152,['loudness'],[],[]
B087DH51VB,R3EQQ5IOLPLVJH,call,TRUE,0.914675911,...during call and plaing game,"{""call"": 0.9146759107701365}",what's good about call?,plaing game,0.002568802,['game'],[],['plaing']
B087DH51VB,R3CBAKU5QYB7Y9,call,TRUE,0.480416589,...im using the buds for my iphone and the while i am talking over a call i get feedback that my voice is not clear... yes the battery life is 2 3 hours for voice calls ...yes the battery life is 2/3 hours for voice calls,"{""call"": -0.0013196162257778088, ""voice call"": 0.9621527937837602}",what's good about call?,my voice is not clear,0.109745219,['voice'],['clear'],[]
B087DH51VB,RVQL3SGRDZDVP,call,TRUE,-0.240158252,"...worse calling quality... the calling quality is the worse in the market... do not buy by watching those paid youtube videos, i bought it , could not use it due to calling quality then returned it... u vl fl that u should throw them out after calling sm1","{""call"": -0.2401582517364476}",what's bad about call?,worse calling quality,0.289554954,['quality'],['worse'],['calling']
B087DH51VB,R33M8EAM7A9FO7,call,TRUE,0.99648469,...voice calls are decent,"{""call"": 0.9964846897592905}",what's good about call?,voice calls,0.613150775,['voice'],[],['calls']
B087DH51VB,R3LBWLYNR7MTTD,call,TRUE,0.903677921,...awesome seamless connection with mi phones very decent sound very decent call quality four mic perfect megnatic box c port charging is perfect,"{""call"": 0.9036779207520291}",what's good about call?,call quality,0.595427871,"['call', 'quality']",[],[]
B087DH51VB,R2U25IEUT3MCKK,call,TRUE,-0.916322978,... calls echo at times,"{""call"": -0.9163229774647106}",what's bad about call?,calls echo,0.103840835,['calls'],[],['echo']
B087DH51VB,R1FHSLZFB5VB1T,call,TRUE,0.930001732,...while call some times voice does not reach the caller from other side,"{""call"": 0.930001732367649}",what's good about call?,voice does not reach the caller from other side,0.147631139,"['voice', 'caller', 'side']",['other'],['reach']
B087DH51VB,RCU3ZP54NF5MO,call,TRUE,-0.108628429,"...yes, of you like me are someone who wants it mainly for calls and occasionally for listening to podcasts, music or watching a video for a short while... yes, if you, like me get calls while on the move... i just keep it in the box and as soon as i get a call , just flipit-stick it and tap it to pick it up... the ear phones-without-a-wire look os perfect for those making calls and it is quite good in doing that... if you can spare this amount for a tws ear phones though, these are worth buying over the realme buds air because of the battery life, over the jbl buds because of the better mic positioning (and the resulting call quality ) and finally over the costlier options (the fruit company","{""call"": -0.2202568173187843, ""call quality"": 0.0029999598565289554}",,,,[],[],[]
B087DH51VB,R3JL7TMPX3ZFCW,call,TRUE,0.983779524,...but amazing for taking calls,"{""call"": 0.9837795234639723}",what's good about call?,amazing,0.410389423,[],['amazing'],[]
B087DH51VB,R38FUJSSCQCVCH,returns,FALSE,0.854754571,... returning this immediately,"{""return"": 0.8547545706654531}",what's good about return?,returning this immediately,0.58420068,[],[],['returning']
B087DH51VB,R2E8SQYJ3E7MN1,returns,FALSE,-0.966100198,...very disappointed by that i can not return this,"{""return"": -0.9661001979504671}",what's bad about return?,i can not return,0.145024776,[],[],"['can', 'return']"
B087DH51VB,RS9BPRQGI666P,returns,FALSE,-0.904508884,...planning to return but amazon is not accepting a return,"{""return"": -0.904508883959092}",what's bad about return?,amazon is not accepting a return,0.587092519,"['amazon', 'return']",[],['accepting']
B087DH51VB,R13SK47XO0K98P,returns,FALSE,0.001249471,...just ordered a replacement,"{""replacement"": 0.0012494705526234773}",,,,[],[],[]
B087DH51VB,R3P8IX7H4EHUTH,returns,FALSE,-0.90673604,...i wanted to return it but return is not possible,"{""return"": -0.90673603952818}",what's bad about return?,return is not possible,0.440737486,['return'],['possible'],[]
B087DH51VB,R2NOSPW6L78QDB,returns,FALSE,-0.95411451,...no option to return the same too,"{""return"": -0.9541145102295543}",what's bad about return?,no option to return the same,0.435969591,['option'],['same'],['return']
B087DH51VB,R1P61F1SQF3I40,returns,FALSE,-0.877880433,"...could not return the item since i missed the return window , which closed on 15th august 2020...could not return the item since i missed the return window, which closed on 15th august 2020","{""return window"": -0.9282429891508108, ""return"": -0.8275178774203713}",what's bad about return window?,could not return the item since i missed the return window,0.118060663,"['item', 'return', 'window']",[],"['could', 'return', 'missed']"
B087DH51VB,R1199RCU9NGRMR,returns,FALSE,-0.90358387,...i had no option to return as i ordered from mi site and there are no returns,"{""returns"": -0.9035838696080052}",what's bad about returns?,there are no returns,0.567515969,['returns'],[],[]
B087DH51VB,R37VBGTW6DS2C6,returns,FALSE,0.967600943,...i have given return request in 4-5 times,"{""return request"": 0.967600943388857}",what's good about return request?,i have given return request in 4-5 times,0.046886552,"['return', 'request', 'times']",[],['given']
B087DH51VB,R1X0NVT7PG1O9H,returns,FALSE,-0.682885712,"...do not mention that u can return it... if not why should u say u can return the product n get refund,which is shown on your app n said by you... they just want to apologise saying we are not able to return it... if u can not return the product","{""return"": -0.6828857120249081}",what's bad about return?,they just want to apologise,0.104314208,[],[],"['want', 'apologise']"
B087DH51VB,R1V5OFKZL0UWA4,returns,FALSE,0.987560887,...i need replacement,"{""replacement"": 0.9875608871028598}",what's good about replacement?,i need replacement,0.131248057,['replacement'],[],['need']
B087DH51VB,R22X98VQNKXCSC,returns,FALSE,0.000272752,...bad customer service as product defective and still not replaced ... team said this can be only replaced,"{""replacement"": 0.00027275164823670206}",,,,[],[],[]
B087DH51VB,R7WMVTO7M5ERB,returns,FALSE,0,"...after three weeks use, right pair ear phone is not working, aftersales quality very poor, need to be corrected, now i have no option to return it","{""return"": 0.0}",,,,[],[],[]
B087DH51VB,R2HRQJCYD7XVJD,returns,FALSE,0.000769405,...used it for just 5 minutes and now going to return it,"{""return"": 0.0007694054259765326}",,,,[],[],[]
B087DH51VB,R3F4VP3TU4A29F,returns,FALSE,0.982295628,...raising a return as it seems left earpiece is defective,"{""return"": 0.9822956276522732}",what's good about return?,left earpiece is defective,0.264299244,['earpiece'],['defective'],['left']
B087DH51VB,R2O8ZFBZPXJ4UT,returns,FALSE,-0.494726383,"...still going with mi, but started getting latency issues on ldhc mode, so i ordered replacement ... later returned the replacement also, it was not worth the money","{""replacement"": -0.49472638288779447}",what's bad about replacement?,latency issues,0.55147332,"['latency', 'issues']",[],[]
B087DH51VB,RL54F0G8N2KSX,returns,FALSE,-0.949052499,...can not ask for replacement as replacement period is over now,"{""replacement period"": -0.9490524984573472}",what's bad about replacement period?,can not ask for replacement,0.127061099,['replacement'],[],"['can', 'ask']"
B087DH51VB,R22CIALBCSANX1,returns,FALSE,-0.973472377,...no returning policy no exchange,"{""exchange"": -0.9734723773817875}",what's bad about exchange?,no returning policy,0.096036628,['policy'],[],['returning']
B087DH51VB,RMR72FUOI2B62,returns,FALSE,0.006035285,...i like it very much but i want to return it,"{""return"": 0.006035285122771045}",,,,[],[],[]
B087DH51VB,RFEOCFLXQ6CGO,returns,FALSE,0.950590859,...i do not have please solved my problem return product thanks regards,"{""return"": 0.9505908592525383}",what's good about return?,thanks regards,0.253030151,['thanks'],[],['regards']
B087DH51VB,ROYGUSZ9G66UX,returns,FALSE,0.995564692,...we got replacement for this product,"{""replacement"": 0.9955646915155654}",what's good about replacement?,we got replacement for this product,0.354611963,"['replacement', 'product']",[],['got']
B087DH51VB,R1QUR7NH02YMNN,mic,FALSE,0.024603271,...i have some problems with the mic of this ear phone but service centre says that it is intermitent problem so we will not repair/replace it,"{""mic"": 0.024603270991923776}",,,,[],[],[]
B087DH51VB,R3RJKRKRSNOUUH,mic,FALSE,-0.951954641,... mic does not work... the mic does not works many times,"{""mic"": -0.9519546414153707}",what's bad about mic?,mic does not work,0.269764245,['mic'],[],['work']
B087DH51VB,RCU3ZP54NF5MO,mic,FALSE,0.030327327,"...if you can spare this amount for a tws ear phones though, these are worth buying over the realme buds air because of the battery life, over the jbl buds because of the better mic positioning (and the resulting call quality) and finally over the costlier options (the fruit company","{""mic"": 0.030327326616565453}",,,,[],[],[]
B087DH51VB,R30W91CHKP80O,mic,FALSE,-0.899017098,"...some time, mic does not work, and some times disconnect","{""mic"": -0.8990170974751086}",what's bad about mic?,mic does not work,0.418939382,['mic'],[],['work']
B087DH51VB,R1QWZVNEZ5VY9W,mic,FALSE,0.035972184,"...4 mic noise cancellation, lhdc are deal breaker for under 3k for a mi phone owner","{""mic"": 0.03597218428462129}",,,,[],[],[]
B087DH51VB,R1CECK1LOLDHL2,mic,FALSE,-0.973452201,...very bad mic and baf connectivity and low battery lyf,"{""mic"": -0.9734522009396287}",what's bad about mic?,mic,0.142821819,['mic'],[],[]
B087DH51VB,R3EIHGN3SAJKGB,mic,FALSE,-0.996005534,"...defective piece, mic not working","{""mic"": -0.9960055339818792}",what's bad about mic?,"defective piece, mic not working",0.308397442,"['piece', 'mic']",['defective'],['working']
B087DH51VB,R3LBWLYNR7MTTD,mic,FALSE,0.031292279,...awesome seamless connection with mi phones very decent sound very decent call quality four mic perfect megnatic box c port charging is perfect,"{""mic"": 0.03129227874960827}",,,,[],[],[]
B087DH51VB,RLTS5I9HITTXI,ear bud,TRUE,0.012364618,"......by seeing features i was quite impressed and thought to purchase, but while using the buds was totally disappointed me, completely cheated as they mention some features are ok like sound quality but noise cancellation and all false information, the buds is not supporting phone calls and all, they whom we called or whom called we got hear my voice like echo disturbance and some time bucktooth is not at all supporting, keep on need to do unpaired and paired, and come to about battery life it totally distorted completely false information, they mention it will come 4hrs ear buds and 15hrs charge life for box, but buds charging will not come even you use 2hrs, and box also just two to three charge it will become low, my point of view the buds is not worthy product","{""bud"": 0.012364618464031751}",,,,[],[],[]
B087DH51VB,R2UM14B17ORKUT,ear bud,TRUE,-0.463487426,"......left bud not working anymore... after rare usage of 2 months, my left bud is not working anymore","{""bud"": -0.46348742589516523}",what's bad about bud?,my left bud is not working anymore,0.130907387,['bud'],['left'],['working']
B087DH51VB,R18ZKA1Y7X8REA,ear bud,TRUE,-0.991250525,......i regret wasting money in the buds,"{""bud"": -0.9912505247980039}",what's bad about bud?,i regret wasting money,0.385009438,['money'],[],"['regret', 'wasting']"
B087DH51VB,R38TOAT1SIBN38,ear bud,FALSE,0.981203753,...very nice ear pods,"{""ear pod"": 0.981203753346978}",what's good about ear pod?,very nice,0.632326484,[],['nice'],[]
B087DH51VB,R2UA4KBSWZ86I1,ear bud,TRUE,0.902805521,...... buds are not getting charge some time the buds gets charges and some times not... battery life of buds 1/2hr and case 3hr only,"{""bud"": 0.9028055210100328}",what's good about bud?,battery life,0.181134373,"['battery', 'life']",[],[]
B087DH51VB,RJ44COX3KQI17,ear bud,FALSE,0.961123353,......one of the best product in ear pods ...have returned other brand products twice before buying the buds,"{""ear pod"": 0.9891493617716327, ""bud"": 0.9330973447889435}",what's good about ear pod?,one of the best product,0.87010932,['product'],['best'],[]
B087DH51VB,RAR1CPERUGGJ4,ear bud,TRUE,0.00615868,"......bought 2 of the buds and am using one for music from my tablet and the other is connected to my phone and i use it to hear audio books from the kindle app, great sound quality and cannot ask for more at this price","{""bud"": 0.006158680453154819}",,,,[],[],[]
B087DH51VB,R3SQRMMGCHNVH2,ear bud,TRUE,-0.950184887,......do not buy this product battery life is too poor last not more then 2 hours ear pluging is poor in shape and falls from ear now and then after use for 10 days disconnect automatically after successfully paired difficul to pickup call from ear buds have to get it pick up from phone only mostly charger case top is poor in flip,"{""ear bud"": -0.9501848873802541}",what's bad about ear bud?,ear pluging is poor in shape,0.018794224,"['pluging', 'shape']",['poor'],[]
B087DH51VB,R13UPUTYERV7LT,ear bud,TRUE,0.010678103,......fit is very comfortable but i would b very scared of losing them in a local crowded train each ear bud can connect to a single device independently such that both may be used simultaneously with respective devices,"{""ear bud"": 0.010678102596267613}",,,,[],[],[]
B087DH51VB,R3NYBYNFYJOXHC,ear bud,TRUE,-0.945563237,......after 1 month one side of ear bud is not working properly receiver,"{""ear bud"": -0.9455632373475511}",what's bad about ear bud?,one side of ear bud is not working properly,0.373009682,"['side', 'ear', 'bud']",[],['working']
B087DH51VB,RG4ZYK9TU51AU,ear bud,TRUE,0.028525467,......wearing the buds for a prolonged time of an hour will make your ears pain,"{""bud"": 0.028525467048807984}",,,,[],[],[]
B087DH51VB,R29GPMZMCV9P6E,ear bud,TRUE,0,"......i would still buy it because almost for the price of ear bud tips for my bose (3120 inr), i can get a set of wireless ear phones that actually work","{""ear bud"": 0.0}",,,,[],[],[]
B087DH51VB,R15EU1XYMGOK61,ear bud,TRUE,0.060571031,"......edit: right side ear bud stopped working, not even a month and the product failed... 5/5 overview: the first glance of these ear buds was pleasant... but there is no black variant of these ear buds , that is disappointment for me... the case contains two ear buds instead of them packed separately like chinese version of these air dots 2... there was no big hassle connecting these ear buds to each of my phone... though these ear buds can only work with one device at a time, so if you are a person who likes their bluetooth wireless ear phones connected to multiple phones, this would be a downside for you... now, talking about the ear buds , they are made of plastic... both of these ear buds has sound feedback when you put them in your ear... these ear buds have infrared proximity sensor, which helps it to pause the media playback when either of ear bud taken out of the ear, and resumes the playback when put back into ear... ear buds hardly weighs and does not drop out of your ears accidentally even after shaking your head... which means you can put one of these ear buds in the case and the other in your ear for calls... these ear buds can connect one at a time and both at a time... - design: xiaomi tried to copy apple airpods and design of these ear buds have similar looks to airpods... ear buds have block like design and has matt finish on it... also, the magnets for ear buds in the case are strong... even after shaking the case upside down, ear buds will not fall off the case... these ear buds have not that bad bass performance as other reviews are stating... content listing is just great with these ear buds , volumes are pretty much loud enough and sound does not distort even when set to 100%... go for oppo or realme true wireless ear buds if you want to... though, if you are familiar with viper4android, it truly brings best out of these ear buds , specifically in bass... 0, these ear buds has decent range for connectivity... there is not much about to talk about the range of these ear buds they are just regular but 5... 0 ear buds with decent range... you can connect these buds individually... - battery: battery backup of these ear buds was nearly 3 and half hour at 60-70% of the volume listing to music and podcasts... it is almost as same as any other ear buds in the market right now... case can charge your ear buds for around 3 times at maximum... i just charge it when i am using the ear buds ... - touch action accuracy: double tap to left ear bud triggers google assistant or alexa... double tap to right side of ear bud triggers play/pause action when playing media... but accuracy of these ear buds would be improved... ps: you can change left side ear bud double tap action to anything you want with help of macrodroid app... finally, these ear buds are good for my use-case, battery backup is nice, music quality is decent and so does connectivity... i would strongly recommend these for anyone looking for nice budget true wireless ear buds that excels in every area one might look for with considering price obviously","{""ear bud"": 0.11206723090453675, ""bud"": 0.009074831338894751}",,,,[],[],[]
B087DH51VB,R80EYFONGHZBI,ear bud,FALSE,-0.457588243,...have received a damaged piece only left bud is working......have received a damaged piece only left bud is working,"{""piece"": -0.9541713304761288, ""bud"": 0.03899484387176094}",what's bad about piece?,have received a damaged piece only left bud is working,0.193903863,"['piece', 'bud']",[],"['received', 'damaged', 'left', 'working']"
B087DH51VB,RCUIFFYQLJU2X,ear bud,TRUE,-0.013903271,......mi true ear buds review... i could see my reviews that 1 ear bud is not working... apart from this i am happy with the ears buds which i have been using for past 1 month,"{""ear bud"": -0.013903271350001578}",,,,[],[],[]
B087DH51VB,R2JM5ML9E43AV4,ear bud,TRUE,-0.975594858,......right bud is not connecting,"{""bud"": -0.9755948578578677}",what's bad about bud?,bud is not connecting,0.612324238,['bud'],[],['connecting']
B087DH51VB,R382O30Y0VHF1G,ear bud,TRUE,0.012575288,......product seemed okay for a couple of days but then one of the ear buds stopped functioning,"{""ear bud"": 0.012575288154328457}",,,,[],[],[]
B087DH51VB,R2O566RMKLBJDD,ear bud,TRUE,0.006781896,......worth buying the buds,"{""bud"": 0.006781896146123456}",,,,[],[],[]
B087DH51VB,RRFFTND2TRF5Q,ear bud,TRUE,-0.977199846,......left ear bud stopp working,"{""ear bud"": -0.977199846213433}",what's bad about ear bud?,left ear bud stopp working,0.159940213,"['ear', 'bud', 'stopp']",[],"['left', 'working']"
B087DH51VB,R2L5K7F8PNNSNS,ear bud,TRUE,0.010651264,......the major flaw in this ear buds are the supposedly superior lhdc codec which works like trash on this,"{""ear bud"": 0.010651263793704874}",,,,[],[],[]
B087DH51VB,R2IXYFR92J3QLH,ear bud,TRUE,0.358876441,"......white coloured shinning box equipped with wireless buds ... drive into world of wireless music : mi true wireless ear phones 2 - a review drive into world of wireless music : mi true wireless ear phones 2 - a review the ear buds are also made up of abs plastic, due to which each ear bud almost featherweight... the ear buds feature half in-ear design with a matte finish similar to the case... no logo is there in the buds itself... double tapping on the right ear bud leads to play and pause music... voice assistants like siri and google assistants can be accessed by double tapping the left side bud ... for taking calls double tapping on any of the ear buds works smoothly","{""ear bud"": -0.22600546720775966, ""bud"": 0.9437583496908637}",what's good about ear bud?,each ear bud almost featherweight,0.393132329,['ear'],[],['bud']
